input_weights_mean,input_weights_var,output_weights_mean,output_weights_var,bias,pre_activation_mean,post_activation_mean,input_weight_grads_mean,input_weight_grads_var,output_weight_grads_mean,output_weight_grads_var,pre_activation_grad_mean,post_activation_grad_mean,neuron_idx,input_weights_mean_pct,input_weights_var_pct,output_weights_mean_pct,output_weights_var_pct,bias_pct,pre_activation_mean_pct,post_activation_mean_pct,input_weight_grads_mean_pct,input_weight_grads_var_pct,output_weight_grads_mean_pct,output_weight_grads_var_pct,pre_activation_grad_mean_pct,post_activation_grad_mean_pct,regime_name,starting_width,init_id,delta_test_loss_at_h0,delta_test_loss_at_h1,delta_test_loss_at_h2,delta_test_loss_at_h3,delta_test_loss_at_h4,delta_test_loss_at_h5,delta_test_loss_at_h6,delta_test_loss_at_h7,delta_test_loss_at_h8,delta_test_loss_at_h9,delta_test_loss_at_h10,delta_test_loss_at_h11,delta_test_loss_at_h12,delta_test_loss_at_h13,delta_test_loss_at_h14,delta_test_loss_at_h15,delta_test_loss_at_h16,delta_test_loss_at_h17,delta_test_loss_at_h18,delta_test_loss_at_h19,delta_test_loss_at_h20,delta_test_loss_at_h21,delta_test_loss_at_h22,delta_test_loss_at_h23,delta_test_loss_at_h24,delta_test_loss_at_h25,delta_test_loss_at_h26,delta_test_loss_at_h27,delta_test_loss_at_h28,delta_test_loss_at_h29,delta_test_loss_at_h30,delta_test_loss_at_h31,delta_test_loss_at_h32,delta_test_loss_at_h33,delta_test_loss_at_h34,delta_test_loss_at_h35,delta_test_loss_at_h36,delta_test_loss_at_h37,delta_test_loss_at_h38,delta_test_loss_at_h39,delta_test_loss_at_h40,delta_test_loss_at_h41,delta_test_loss_at_h42,delta_test_loss_at_h43,delta_test_loss_at_h44,delta_test_loss_at_h45,delta_test_loss_at_h46,delta_test_loss_at_h47,delta_test_loss_at_h48,delta_test_loss_at_h49
0.6680795550346375,1.864243745803833,4.399333477020264,0.0,1.4788321256637573,0.7908741235733032,3.9725019931793213,,,,,0.45353764295578003,15.865643501281738,0,0.75,0.75,0.0,0.0,0.75,0.75,0.75,,,,,0.25,0.0,UP,4,0,-2.700453125000422,-4.603921874999287,-6.005539062500247,-7.100406249999651,-7.992078125000262,-8.73682031250064,-9.368984374999854,-9.909984375000931,-10.377367187500568,-10.780500000000757,-11.127468749999025,-11.428187499999694,-11.68828906250019,-11.912453124999956,-12.106296874999316,-12.271015625001382,-12.414195312499942,-12.533539062500495,-12.634500000000116,-12.719710937499258,-12.791749999998501,-12.850312500000655,-12.897304687499854,-12.936562499999127,-12.967328124999767,-12.991257812498588,-13.009554687499985,-13.023789062501237,-13.032968749999782,-13.038585937500102,-13.041578124999432,-13.041515625000102,-13.04064843749984,-13.037851562499782,-13.034679687500102,-13.032382812498327,-13.028031249999913,-13.023179687499578,-13.01910156250051,-13.015000000001237,-13.011195312499694,-13.007492187500247,-13.005343750000975,-13.002640624999913,-12.999585937499432,-12.999414062500364,-12.998812499999985,-12.997609374999229,-12.998312499999884,-12.998437500000364
0.6131645441055298,1.5972881317138672,4.566818714141846,0.0,1.4141721725463867,0.5604373812675476,3.6111536026000977,,,,,0.41135191917419434,16.63684844970703,1,0.5,0.5,0.5,0.0,0.5,0.75,0.5,,,,,0.5,0.5,UP,4,1,-2.6691171875008877,-4.557015624999622,-5.946007812501193,-7.029531249998399,-7.910234375000073,-8.645859374999418,-9.266851562499141,-9.799335937501382,-10.256781250000131,-10.650171875000524,-10.989906249998967,-11.2840625000008,-11.537578125000437,-11.755632812501062,-11.943039062498428,-12.103500000001077,-12.239593750000495,-12.355382812500466,-12.453335937500015,-12.534867187499913,-12.602023437499156,-12.658257812499869,-12.702671875000306,-12.73975000000064,-12.767335937498501,-12.790164062498661,-12.806656249998923,-12.81878906250131,-12.826515624999956,-12.830281250000553,-12.833148437499403,-12.831679687498763,-12.830414062500495,-12.826867187499374,-12.822867187500378,-12.81982031249936,-12.81536718750067,-12.810164062499098,-12.80578906250048,-12.801234375001513,-12.797781249999389,-12.793601562500044,-12.79022656250163,-12.788124999999127,-12.785296874999403,-12.785070312500466,-12.783218750000742,-12.783218750000742,-12.784171875000538,-12.7829687500016
0.5359891653060913,1.235945463180542,4.774551868438721,0.0,1.3147478103637695,0.539225161075592,3.194121837615967,,,,,0.4060872793197632,17.391834259033203,2,0.0,0.0,0.75,0.0,0.0,0.25,0.0,,,,,0.25,0.75,UP,4,2,-2.6410234375016444,-4.523343749999185,-5.913312500000757,-7.000281249998807,-7.883257812500233,-8.620007812500262,-9.242874999999913,-9.775359375000335,-10.234203124999112,-10.62854687500112,-10.967749999999796,-11.26250781250019,-11.515671875000407,-11.733531249999942,-11.920882812499258,-12.081320312499884,-12.218492187499578,-12.334179687501091,-12.431257812500917,-12.511859374999403,-12.579742187499505,-12.635703125000873,-12.681015625001237,-12.716968749999069,-12.744953124998574,-12.766531249999389,-12.782921874999374,-12.795179687500422,-12.802281250000306,-12.8075000000008,-12.808664062498792,-12.80902343749949,-12.806804687501426,-12.803382812500786,-12.800210937501106,-12.796835937499054,-12.791734375001397,-12.786257812498661,-12.782179687499593,-12.777500000000146,-12.774148437500116,-12.769968750000771,-12.766867187499884,-12.764515625000058,-12.761187499998414,-12.761812500000815,-12.760085937499753,-12.75915625000016,-12.760914062499069,-12.75946093750099
0.5894585847854614,1.4691623449325562,4.489492416381836,0.0,1.380265235900879,0.552722692489624,3.465259313583374,,,,,0.41365668177604675,16.36778450012207,3,0.25,0.25,0.25,0.0,0.25,0.25,0.25,,,,,0.75,0.5,UP,4,3,-2.655882812501659,-4.538249999999607,-5.924289062500975,-7.006656249999651,-7.886257812499025,-8.62072656249984,-9.240367187499942,-9.770671875001426,-10.226664062500276,-10.619578125000771,-10.958132812498661,-11.25091406250067,-11.503078124998865,-11.719203124999694,-11.906632812499083,-12.065718750000087,-12.201460937500087,-12.31689843750064,-12.413476562500364,-12.493703124999229,-12.56035937499837,-12.615343750001557,-12.659929687501062,-12.695507812499272,-12.724093749999156,-12.745320312498734,-12.762335937499302,-12.773820312500902,-12.780968749999374,-12.784960937500728,-12.7872265624992,-12.786710937498356,-12.784015625000393,-12.781343750000815,-12.777421875000073,-12.773648437500015,-12.768671875001019,-12.76336718749917,-12.758890625000276,-12.753609375000451,-12.750859374998981,-12.746328125000218,-12.74335156250163,-12.741601562500364,-12.737796874998821,-12.73864843750016,-12.737273437500335,-12.73657031249968,-12.737148437499854,-12.736296875000335
0.576351523399353,1.5569732189178467,4.927328109741211,0.0,3.929311990737915,3.477694511413574,5.330642223358154,,,,,-0.43676769733428955,0.2633856534957886,0,0.5,0.25,0.5,0.0,0.5,0.5,0.25,,,,,0.5,0.5,UP,4,0,-4.071542480468793,-7.7096435546875455,-10.977461425781257,-13.923837890625009,-16.590534667968768,-19.013147949218705,-21.218891113281302,-23.230907714843738,-25.06956640624992,-26.752726562500015,-28.294292480468698,-29.70737255859376,-31.003856445312522,-32.193115722656216,-33.284889648437456,-34.28615722656252,-35.204495605468765,-36.04643603515626,-36.81733837890624,-37.521851074218716,-38.16606494140626,-38.753333496093774,-39.2877412109375,-39.77377539062502,-40.21408447265628,-40.611841796874955,-40.97058398437491,-41.29305664062497,-41.58164013671876,-41.83881591796876,-42.066956054687466,-42.268395507812556,-42.44535498046878,-42.599907226562436,-42.732863281249934,-42.847758300781265,-42.9457124023437,-43.02771777343753,-43.09592529296867,-43.151636718749955,-43.196738769531294,-43.232340820312515,-43.25967187499998,-43.279816406250006,-43.294250976562466,-43.303727050781276,-43.30979541015631,-43.3127514648437,-43.31489404296872,-43.315070800781314
-1.0300734043121338,4.555527210235596,-7.478586673736572,0.0,6.883331775665283,7.875517845153809,10.472112655639648,,,,,-0.06720095872879028,-0.05641108751296997,1,0.0,0.75,0.0,0.0,0.75,0.75,0.75,,,,,0.25,0.0,UP,4,1,-6.500716796875054,-12.084095214843842,-16.941854980468747,-21.194151855468704,-24.93889404296874,-28.25467871093747,-31.205371582031262,-33.843024902343814,-36.21005029296873,-38.341685058593725,-40.267084472656165,-42.01029394531258,-43.59246435546868,-45.030029296875,-46.338080078124904,-47.529030273437456,-48.61406738281255,-49.60239453125007,-50.50296630859373,-51.32254785156249,-52.06850878906255,-52.74585351562496,-53.360439941406185,-53.91731396484374,-54.42071874999999,-54.87451611328129,-55.282810546875,-55.64896191406251,-55.97636572265628,-56.26767333984378,-56.525767089843725,-56.753639160156354,-56.95341064453123,-57.12785937499996,-57.278556152343754,-57.40813330078129,-57.51881835937502,-57.611872558593745,-57.689541503906185,-57.753059082031314,-57.804286132812535,-57.84483496093753,-57.875988769531205,-57.89950683593747,-57.916094726562505,-57.9270903320313,-57.934418457031256,-57.938173828124945,-57.94086230468747,-57.941304687500065
0.5514801740646362,1.4689289331436157,5.182528495788574,0.0,3.763259172439575,3.3079187870025635,5.157478332519531,,,,,-0.4670051038265228,-0.14290302991867065,2,0.25,0.0,0.75,0.0,0.0,0.25,0.0,,,,,0.0,0.0,UP,4,2,-4.085741699218829,-7.740610351562509,-11.022190917968828,-13.979838378906265,-16.655836425781217,-19.08495849609369,-21.294742187499992,-23.309659179687515,-25.149849121093666,-26.833249023437475,-28.374859863281245,-29.787179687500043,-31.08283007812497,-32.27080761718753,-33.36104541015618,-34.361083984375,-35.27790234375004,-36.11826220703131,-36.887740234374974,-37.59142675781243,-38.23449853515626,-38.8204155273437,-39.35362011718746,-39.83826025390624,-40.27751806640629,-40.67426318359378,-41.03218945312494,-41.35367041015627,-41.64125292968754,-41.8977456054688,-42.124905273437435,-42.325414062500045,-42.501664062500026,-42.6555034179687,-42.788418945312515,-42.90279931640623,-43.000203124999985,-43.08222607421874,-43.1498955078124,-43.20523632812501,-43.250239746093825,-43.28576074218756,-43.312927734374966,-43.33307666015628,-43.34757421874997,-43.35699365234382,-43.363146484374965,-43.365998046875006,-43.36821093749995,-43.36827490234384
0.7170459628105164,2.002349853515625,4.656269073486328,0.0,3.921666145324707,3.155799388885498,5.4556050300598145,,,,,0.12320047616958618,0.0302259624004364,3,0.75,0.5,0.25,0.0,0.25,0.0,0.5,,,,,0.75,0.25,UP,4,3,-4.099046386718783,-7.76518310546885,-11.053631835937495,-14.014604003906243,-16.692576660156192,-19.122242675781195,-21.332157226562572,-23.346656250000024,-25.186810546874995,-26.870104980468795,-28.410866699218673,-29.822968261718756,-31.118233398437496,-32.306334472656204,-33.39641552734372,-34.39605566406249,-35.31334863281256,-36.153920410156275,-36.92333837890624,-37.62676953124992,-38.27019921875001,-38.85607275390623,-39.389418457031184,-39.87430957031256,-40.31366210937506,-40.710703613281225,-41.06886279296873,-41.39055468749996,-41.67847851562499,-41.93510595703128,-42.16239160156249,-42.36323437500005,-42.53935253906252,-42.69326318359367,-42.826438476562544,-42.94086132812504,-43.03823535156255,-43.12020703125006,-43.188237304687505,-43.24375683593746,-43.288668945312565,-43.3243193359375,-43.35136376953119,-43.37162646484376,-43.38629394531256,-43.39561474609377,-43.40178320312498,-43.40472216796866,-43.40686914062496,-43.407077148437565
0.657281219959259,1.8073612451553345,4.1864190101623535,0.0,1.610146403312683,0.9090114235877991,3.9648308753967285,,,,,0.45052266120910645,15.053459167480469,0,0.75,0.75,0.0,0.0,0.75,0.75,0.75,,,,,0.25,0.0,UP,4,0,-2.614148437500262,-4.440390624999054,-5.783171875000335,-6.835218750000422,-7.697031249999782,-8.419164062501295,-9.03552343750016,-9.56640625,-10.023593749998327,-10.420234375000291,-10.765218750000713,-11.06262500000048,-11.321492187500553,-11.546226562499214,-11.740515625000626,-11.907632812501106,-12.050210937501106,-12.172703124999316,-12.276437499998792,-12.364296874999127,-12.4383593750008,-12.49914843750048,-12.549296874998618,-12.590726562499185,-12.624593750000713,-12.649999999999636,-12.670617187501193,-12.687156250000044,-12.698335937500815,-12.705757812498632,-12.710273437500291,-12.713289062499825,-12.712546875000044,-12.711750000000393,-12.710679687499578,-12.708460937499694,-12.706687500000044,-12.702984374998778,-12.699179687500873,-12.695656249999956,-12.693078124999374,-12.69182812499821,-12.688124999998763,-12.687125000000378,-12.684499999999389,-12.683070312499694,-12.682320312500451,-12.681445312500728,-12.682093749999694,-12.682343750000655
0.5674732327461243,1.3755306005477905,4.74058723449707,0.0,1.3365830183029175,0.5462995767593384,3.3683760166168213,,,,,0.40923574566841125,17.21563720703125,1,0.25,0.25,0.5,0.0,0.25,0.25,0.25,,,,,0.5,0.5,UP,4,1,-2.5795156249987485,-4.395523437500742,-5.732460937500946,-6.779765625000437,-7.636367187498763,-8.351234375000786,-8.961406249998618,-9.483921875000306,-9.933749999998327,-10.32342968749981,-10.661351562501295,-10.953750000000582,-11.207007812499796,-11.425859375000073,-11.61443750000035,-11.776148437500524,-11.914593750001586,-12.032429687500553,-12.133132812499753,-12.217062499999884,-12.28674218749984,-12.345203124999898,-12.393046874998618,-12.432875000000422,-12.463460937500713,-12.488164062498981,-12.506781250000131,-12.520390624998981,-12.530367187500815,-12.537515624999287,-12.539375000000291,-12.542640624998967,-12.541046874999665,-12.538648437499432,-12.536578125000233,-12.533429687500757,-12.530179687499185,-12.527226562498981,-12.522750000000087,-12.519148437499098,-12.516546875000131,-12.515273437498763,-12.511343750000378,-12.509742187499796,-12.507664062499316,-12.506539062500451,-12.505460937500175,-12.504812500001208,-12.505835937499796,-12.506085937500757
0.560479998588562,1.3460232019424438,4.87109899520874,0.0,1.288830280303955,0.48101359605789185,3.2948946952819824,,,,,0.42677074670791626,17.695804595947266,2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,,,,,0.75,0.75,UP,4,2,-2.579117187498923,-4.395000000000437,-5.733664062499884,-6.780218750000131,-7.6357890624985885,-8.351031250000233,-8.959749999999985,-9.481640624999272,-9.930890624998938,-10.318992187500044,-10.656664062500568,-10.947359374998996,-11.199867187500786,-11.417492187500102,-11.605820312499418,-11.766828125000757,-11.904921875000582,-12.021781249999549,-12.121484374998545,-12.204937499998778,-12.274390624999796,-12.332203124999069,-12.38007031249981,-12.418796874999316,-12.450109375000466,-12.473835937498734,-12.492179687500538,-12.507039062498734,-12.517265624999709,-12.522835937499622,-12.525648437500422,-12.528187500000058,-12.526742187499622,-12.525070312500247,-12.522421874999054,-12.51922656250099,-12.516499999999724,-12.512523437499112,-12.507843750001484,-12.503617187499913,-12.501617187499505,-12.5001171874992,-12.496414062499753,-12.494914062501266,-12.492335937500684,-12.491359375000684,-12.490984375001062,-12.490132812501543,-12.490531249999549,-12.490882812500786
0.6452807188034058,1.7556812763214111,4.313746929168701,0.0,1.4711499214172363,0.5986307263374329,3.7913191318511963,,,,,0.3993481695652008,15.67361068725586,3,0.5,0.5,0.25,0.0,0.5,0.5,0.5,,,,,0.5,0.5,UP,4,3,-2.597671874998923,-4.411320312499811,-5.7398749999993015,-6.77917187499952,-7.62658593749984,-8.336023437501353,-8.940664062500218,-9.458046874999127,-9.904468749999069,-10.290593749999971,-10.625710937500116,-10.913953125000262,-11.164632812500713,-11.382007812499069,-11.56817968749965,-11.728539062500204,-11.865132812501543,-11.981664062499476,-12.08014062499933,-12.163117187499665,-12.231820312499622,-12.289781249999578,-12.335796874998778,-12.373999999999796,-12.404835937501048,-12.428289062499971,-12.44610156250019,-12.460414062499694,-12.470062500000495,-12.475632812498588,-12.478195312500247,-12.480632812499607,-12.47864062500048,-12.477593749999869,-12.474070312498952,-12.471671875000538,-12.467671874999724,-12.46429687499949,-12.459992187501484,-12.456140624999534,-12.452812499999709,-12.450460937499884,-12.446984374999374,-12.446484375001091,-12.443882812500306,-12.442554687499069,-12.441703124999549,-12.441203125001266,-12.441703124999549,-12.44220312499965
-0.6760210394859314,2.092320442199707,-5.924322128295898,0.0,4.843786716461182,5.338428020477295,7.056783676147461,,,,,-0.9653018116950989,-0.4609581232070923,0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,,,,,0.0,0.0,UP,4,0,-1.5939111328124227,-3.2567663574218386,-4.70317309570305,-5.970610595703079,-7.092611083984366,-8.095259033203092,-8.998444335937506,-9.817004638671847,-10.563232177734335,-11.2472868652344,-11.87634326171883,-12.456966552734343,-12.994172119140671,-13.492029541015654,-13.954051513671857,-14.383515624999973,-14.782430419921866,-15.15312207031252,-15.497673583984351,-15.81744140624994,-16.113585449218704,-16.388027587890633,-16.641304443359445,-16.87471313476567,-17.089495605468755,-17.286403320312502,-17.46652929687491,-17.630361328125105,-17.779144775390705,-17.913774658203124,-18.03425561523443,-18.14229052734379,-18.238237548828124,-18.323198730468675,-18.397335937499975,-18.461865722656285,-18.517568603515656,-18.565011718750043,-18.60480664062493,-18.63782324218755,-18.6646525878906,-18.6860683593751,-18.702748535156275,-18.715224609375014,-18.72436547851555,-18.730570800781265,-18.734362304687465,-18.736793701171905,-18.738499511718828,-18.738532958984365
0.7236405611038208,2.1019253730773926,5.930481433868408,0.0,5.051095485687256,4.256886005401611,6.380861759185791,,,,,0.5334705114364624,0.45283210277557373,1,0.5,0.25,0.75,0.0,0.5,0.0,0.0,,,,,0.75,0.75,UP,4,1,-1.6790703124999027,-3.3742304687499427,-4.835123046874969,-6.105272460937499,-7.222901611328098,-8.217596191406301,-9.110748779296841,-9.918836914062467,-10.654873046874968,-11.329149658203164,-11.949325439453219,-12.521749999999997,-13.051685791015643,-13.543342529296865,-13.999749755859284,-14.424211914062425,-14.818658935546864,-15.185593505859401,-15.526712890624935,-15.84362475585931,-16.137325439453093,-16.40939819335938,-16.66079467773443,-16.892705078125005,-17.106136718750008,-17.301710937500047,-17.48062182617184,-17.643407958984426,-17.791311767578122,-17.925093749999974,-18.044867675781234,-18.15213549804696,-18.247570312499988,-18.33196240234372,-18.40564624023432,-18.469913574218822,-18.525369873046884,-18.572360595703117,-18.611806396484326,-18.644474609375038,-18.671270263671886,-18.69254028320313,-18.70903295898438,-18.721498046875013,-18.730595947265556,-18.736606201171867,-18.740543212890657,-18.742928955078128,-18.74467944335936,-18.74466772460937
0.7394115924835205,2.199709415435791,5.836304664611816,0.0,5.254277229309082,4.307555675506592,6.482911109924316,,,,,0.42590904235839844,0.46298080682754517,2,0.75,0.5,0.5,0.0,0.75,0.25,0.25,,,,,0.5,0.5,UP,4,2,-1.680587158203025,-3.374094238281259,-4.832923583984325,-6.101017333984373,-7.216765624999994,-8.209524658203122,-9.101023437499975,-9.907676513671845,-10.642159179687496,-11.31510205078132,-11.9340544433594,-12.505438476562517,-13.034384521484412,-13.524960205078173,-13.980421630859382,-14.404062255859344,-14.797817382812468,-15.164180175781325,-15.504651855468751,-15.821028808593724,-16.114048828124965,-16.38559130859369,-16.636417480468822,-16.86786694335933,-17.080917968749986,-17.276104736328193,-17.454695312499894,-17.61706665039071,-17.764641601562516,-17.898115722656257,-18.017554199218807,-18.124622070312512,-18.219766357421918,-18.303866210937485,-18.37754565429691,-18.4416025390625,-18.49685717773434,-18.543842773437518,-18.583098632812494,-18.615695800781282,-18.64236938476563,-18.663666992187586,-18.68016577148444,-18.69250170898431,-18.701538574218716,-18.707633300781254,-18.711490722656208,-18.71394848632815,-18.715633300781292,-18.715600341796858
-0.7243141531944275,2.4545140266418457,-5.624608516693115,0.0,4.938488960266113,5.569581031799316,7.506163597106934,,,,,-0.010637760162353516,-0.4464558959007263,3,0.0,0.75,0.25,0.0,0.25,0.75,0.75,,,,,0.25,0.25,UP,4,3,-1.608968505859366,-3.2854377441406086,-4.741813720703135,-6.016973876953102,-7.144861328124989,-8.152360595703158,-9.059401855468764,-9.881183593749938,-10.630193359374971,-11.316437744140671,-11.947696289062492,-12.530133300781245,-13.068952392578126,-13.568146728515671,-14.031378173828102,-14.462085937499978,-14.86188476562495,-15.233551757812506,-15.57899926757807,-15.899724365234306,-16.19670825195317,-16.471788330078084,-16.72582202148442,-16.959812011718782,-17.175295410156195,-17.372691650390607,-17.553316406249905,-17.71755029296878,-17.866679687499982,-18.001600341796802,-18.12229858398439,-18.23061621093757,-18.326731445312475,-18.411847167968745,-18.486304931640575,-18.55095971679691,-18.606721435546888,-18.654248046874955,-18.69412988281249,-18.727297119140644,-18.754331298828106,-18.775813476562575,-18.792574462890684,-18.805087158203037,-18.814235839843718,-18.82039892578132,-18.824178955078082,-18.826628906249994,-18.82834741210945,-18.82833642578123
-0.7889679074287415,2.8694729804992676,-5.321561336517334,0.0,4.9863739013671875,5.683858871459961,7.834357738494873,,,,,0.014942944049835205,-0.26647287607192993,0,0.0,0.75,0.25,0.0,0.25,0.75,0.75,,,,,0.5,0.25,UP,4,0,-1.7858750000000327,-3.587074462890655,-5.152708251953186,-6.525527099609349,-7.742500488281166,-8.831178955078144,-9.812829833984438,-10.703926757812496,-11.517184326171787,-12.26297802734382,-12.949399658203106,-13.583191894531296,-14.169442382812463,-14.712655029296911,-15.216949462890625,-15.685332031250027,-16.120444091796912,-16.524414306640665,-16.899479248046873,-17.247316162109428,-17.569577148437475,-17.867521484374947,-18.14234057617182,-18.395589599609366,-18.628370849609382,-18.84134741210937,-19.035877929687445,-19.212848876953217,-19.373225097656245,-19.517858642578176,-19.647517822265627,-19.76342504882814,-19.866574218749975,-19.95748925781254,-20.036957519531256,-20.10619873046869,-20.16572045898431,-20.216294921875033,-20.258743408203145,-20.293808349609435,-20.322266845703098,-20.345097900390556,-20.36290454101561,-20.376258300781274,-20.386026611328134,-20.392763427734394,-20.39681323242189,-20.3994533691407,-20.401126708984407,-20.401203125000052
-0.6484353542327881,1.9775125980377197,-6.039621353149414,0.0,4.697356700897217,5.153660774230957,6.8941850662231445,,,,,-0.7389524579048157,-0.2977166175842285,1,0.25,0.0,0.0,0.0,0.0,0.5,0.5,,,,,0.0,0.0,UP,4,1,-1.7678642578125618,-3.546268554687458,-5.094961914062537,-6.454320800781261,-7.660103515624996,-8.739187255859406,-9.712444824218778,-10.596044677734312,-11.402481445312446,-12.141816162109421,-12.8225373535156,-13.450754638671924,-14.031880859375065,-14.570343994140671,-15.070084960937493,-15.534297363281212,-15.965457763671907,-16.36555444335943,-16.737057617187475,-17.081456542968795,-17.400633300781237,-17.695760742187417,-17.967853515625052,-18.21852880859376,-18.448955322265647,-18.65986157226564,-18.85251416015626,-19.027665527343743,-19.18640673828122,-19.329574218750054,-19.457842773437505,-19.572555175781304,-19.674476318359325,-19.764301025390637,-19.843013671875042,-19.91135864257808,-19.97012548828127,-20.020150878906293,-20.062050781250036,-20.096744873046873,-20.124830078125,-20.14741699218746,-20.164916748046835,-20.178072753906235,-20.187730224609368,-20.194411376953212,-20.198361083984423,-20.200969238281232,-20.2025815429688,-20.202664306640713
0.7918927073478699,2.510307788848877,5.596774101257324,0.0,5.300608158111572,4.477840900421143,6.812563419342041,,,,,0.7013088464736938,0.28236138820648193,2,0.75,0.5,0.5,0.0,0.75,0.25,0.25,,,,,0.75,0.5,UP,4,2,-1.862800537109365,-3.6791049804687646,-5.2431821289062555,-6.6039458007812755,-7.803132080078058,-8.871512451171952,-9.832498535156333,-10.703692871093722,-11.498187988281188,-12.226656005859354,-12.897412597656285,-13.516676025390666,-14.089916259765687,-14.621686523437575,-15.11545556640624,-15.574491699218697,-16.001181640624964,-16.397400390624966,-16.765369873046893,-17.106858642578118,-17.423455078125016,-17.716057128906186,-17.986408691406268,-18.235155517578164,-18.464057617187564,-18.67354663085939,-18.864864013671877,-19.038993164062504,-19.196750976562498,-19.339045410156245,-19.46656713867185,-19.580610107421876,-19.68196899414056,-19.771433593749975,-19.849668701171936,-19.917650878906215,-19.976038330078154,-20.025638427734407,-20.067423095703134,-20.101781494140596,-20.129910156250048,-20.15206079101563,-20.169509521484315,-20.182670166015555,-20.192347656250035,-20.198920898437564,-20.20284545898437,-20.20544750976569,-20.207087890625075,-20.207234863281315
0.7160338163375854,2.073080539703369,5.961474895477295,0.0,5.037578105926514,4.089998722076416,6.262735366821289,,,,,0.07061725854873657,0.32137560844421387,3,0.5,0.25,0.75,0.0,0.5,0.0,0.0,,,,,0.5,0.75,UP,4,3,-1.8445981445312327,-3.652540039062501,-5.211851806640652,-6.570199951171844,-7.768317626953035,-8.836633544921938,-9.797832275390647,-10.669265380859315,-11.464331054687477,-12.193185058593826,-12.864378906249954,-13.484147949218709,-14.057845458984389,-14.590055175781231,-15.084313720703108,-15.543585205078102,-15.970508056640597,-16.366994140625025,-16.73517114257811,-17.076967041015678,-17.39369995117181,-17.686554931640558,-17.95680419921871,-18.205773681640608,-18.4346372070313,-18.64426928710941,-18.835600341796862,-19.009805419921918,-19.16768188476567,-19.310078369140683,-19.43779736328122,-19.551767089843793,-19.65326660156245,-19.742672851562475,-19.820721435546943,-19.88881762695314,-19.94719409179686,-19.996924316406307,-20.03859643554688,-20.07303930664068,-20.101075683593763,-20.123330566406253,-20.140789550781278,-20.15376977539063,-20.16355126953124,-20.170101074218792,-20.173985107421913,-20.176555908203113,-20.178270751953164,-20.178386230468845
0.5008727312088013,0.9362350702285767,2.7769858837127686,0.0,2.111809730529785,1.712841510772705,3.4881489276885986,,,,,0.023546457290649414,0.012102305889129639,0,0.9375,0.6875,0.5,0.0,0.5,0.1875,0.5,,,,,0.75,0.5,NE,16,0,-1.9820257568359239,-4.016888916015603,-5.855943359375033,-7.5379648437499895,-9.09091943359374,-10.53297717285156,-11.876747924804675,-13.131581054687473,-14.305016235351559,-15.402868408203119,-16.430300415039056,-17.391437866210936,-18.29020935058594,-19.130011718750012,-19.913952514648457,-20.645001220703108,-21.32576892089844,-21.95876391601564,-22.546522827148436,-23.091194702148442,-23.595038940429703,-24.060114013671864,-24.48839013671875,-24.881653320312523,-25.242085205078126,-25.57118652343749,-25.870816406250015,-26.142652832031246,-26.38822583007814,-26.60925219726562,-26.80722607421876,-26.983587158203136,-27.139810424804693,-27.277343139648423,-27.397533325195326,-27.501728515625018,-27.59120007324219,-27.66729870605471,-27.731114257812493,-27.783987304687514,-27.827118896484365,-27.861456054687494,-27.88808715820312,-27.90813635253906,-27.922691528320314,-27.932577270507807,-27.938756958007815,-27.94223474121094,-27.94383483886716,-27.94431103515626
0.38553187251091003,0.7839148640632629,3.1032817363739014,0.0,2.1600401401519775,1.6113344430923462,3.202850818634033,,,,,0.038833558559417725,0.018062055110931396,1,0.6875,0.25,0.9375,0.0,0.625,0.3125,0.125,,,,,0.8125,0.9375,NE,16,1,-1.9808980712890616,-4.012586181640586,-5.848297485351566,-7.5268222656250146,-9.076251953124995,-10.514657958984372,-11.85490185546874,-13.10630871582029,-14.276432006835932,-15.37115441894531,-16.395389160156242,-17.353606201171857,-18.249504394531243,-19.086571411132837,-19.868004760742195,-20.59653393554686,-21.27500451660154,-21.90583789062501,-22.491443359374983,-23.034193725585936,-23.53621874999999,-23.99958386230469,-24.426257202148435,-24.818131225585944,-25.17709667968751,-25.504979736328124,-25.803432861328133,-26.074160156250002,-26.318828979492196,-26.538932495117194,-26.736121337890637,-26.911751708984383,-27.067348999023437,-27.20424890136718,-27.32401574707032,-27.42771520996095,-27.516896362304692,-27.592636108398438,-27.656278930664058,-27.708908447265628,-27.75182470703126,-27.78597595214842,-27.812481323242196,-27.83242749023438,-27.84687963867188,-27.85678149414062,-27.862940795898453,-27.866361816406254,-27.867969360351537,-27.868461669921885
